GEOID,NAME,total_population,total_poverty,percent_poverty
35005000500,"Census Tract 5, Chaves County, New Mexico",2029,827,0.4075899457861015
35006945800,"Census Tract 9458, Cibola County, New Mexico",2057,825,0.40106951871657753
35009000100,"Census Tract 1, Curry County, New Mexico",5248,2166,0.41272865853658536
35009000400,"Census Tract 4, Curry County, New Mexico",4754,1686,0.3546487168700042
35013000103,"Census Tract 1.03, Doña Ana County, New Mexico",5138,1808,0.35188789412222654
35013000401,"Census Tract 4.01, Doña Ana County, New Mexico",3111,1096,0.3522982963677274
35013000600,"Census Tract 6, Doña Ana County, New Mexico",2570,1020,0.3968871595330739
35013000800,"Census Tract 8, Doña Ana County, New Mexico",3268,1245,0.3809669522643819
35013000900,"Census Tract 9, Doña Ana County, New Mexico",6942,3460,0.49841544223566697
35013001104,"Census Tract 11.04, Doña Ana County, New Mexico",5418,2036,0.3757844222960502
35013001400,"Census Tract 14, Doña Ana County, New Mexico",4795,2040,0.4254431699687174
35013001705,"Census Tract 17.05, Doña Ana County, New Mexico",3369,1485,0.44078361531611754
35013001707,"Census Tract 17.07, Doña Ana County, New Mexico",5810,2447,0.42117039586919103
35013001801,"Census Tract 18.01, Doña Ana County, New Mexico",5703,2054,0.3601613186042434
35013001802,"Census Tract 18.02, Doña Ana County, New Mexico",7236,3131,0.43269762299613046
35013001804,"Census Tract 18.04, Doña Ana County, New Mexico",6761,2519,0.37257802100281023
35013001805,"Census Tract 18.05, Doña Ana County, New Mexico",3360,1333,0.39672619047619045
35013001806,"Census Tract 18.06, Doña Ana County, New Mexico",6304,3158,0.5009517766497462
35029000500,"Census Tract 5, Luna County, New Mexico",4625,1720,0.37189189189189187
35029000600,"Census Tract 6, Luna County, New Mexico",2880,1036,0.3597222222222222
35031940300,"Census Tract 9403, McKinley County, New Mexico",9642,3631,0.3765816220701099
35031940500,"Census Tract 9405, McKinley County, New Mexico",1768,1138,0.6436651583710408
35031943600,"Census Tract 9436, McKinley County, New Mexico",5787,2738,0.4731294280283394
35031943700,"Census Tract 9437, McKinley County, New Mexico",3933,1749,0.444698703279939
35031943800,"Census Tract 9438, McKinley County, New Mexico",6296,2853,0.4531448538754765
35031943901,"Census Tract 9439.01, McKinley County, New Mexico",4950,1787,0.361010101010101
35031943902,"Census Tract 9439.02, McKinley County, New Mexico",3209,1241,0.38672483639763167
35031944000,"Census Tract 9440, McKinley County, New Mexico",2177,905,0.4157096922370234
35031945200,"Census Tract 9452, McKinley County, New Mexico",6057,2380,0.392933795608387
35031945300,"Census Tract 9453, McKinley County, New Mexico",3325,1442,0.4336842105263158
35031945700,"Census Tract 9457, McKinley County, New Mexico",2255,1051,0.46607538802660753
35031946000,"Census Tract 9460, McKinley County, New Mexico",5095,2352,0.4616290480863592
35035000100,"Census Tract 1, Otero County, New Mexico",1756,794,0.4521640091116173
35035000500,"Census Tract 5, Otero County, New Mexico",5587,2218,0.39699301950957583
35035000902,"Census Tract 9.02, Otero County, New Mexico",9552,3707,0.38808626465661644
35035940000,"Census Tract 9400, Otero County, New Mexico",3550,1435,0.4042253521126761
35041000200,"Census Tract 2, Roosevelt County, New Mexico",3736,1495,0.4001605995717345
35043940200,"Census Tract 9402, Sandoval County, New Mexico",3578,1267,0.35410844046953605
35043940900,"Census Tract 9409, Sandoval County, New Mexico",2325,1342,0.5772043010752688
35045942803,"Census Tract 9428.03, San Juan County, New Mexico",2764,1270,0.459479015918958
35045942900,"Census Tract 9429, San Juan County, New Mexico",4346,1907,0.4387942936033134
35045943100,"Census Tract 9431, San Juan County, New Mexico",1583,642,0.40555906506632977
35045943201,"Census Tract 9432.01, San Juan County, New Mexico",4879,1750,0.3586800573888092
35053940000,"Census Tract 9400, Socorro County, New Mexico",843,401,0.47568208778173193
35057963201,"Census Tract 9632.01, Torrance County, New Mexico",4047,1511,0.3733629849271065
35061970101,"Census Tract 9701.01, Valencia County, New Mexico",4813,2016,0.4188655724080615
35061970301,"Census Tract 9703.01, Valencia County, New Mexico",7393,2661,0.35993507371838224
36001000100,"Census Tract 1, Albany County, New York",2001,764,0.38180909545227387
36001000200,"Census Tract 2, Albany County, New York",4519,1668,0.36910820978092496
36001000600,"Census Tract 6, Albany County, New York",3851,1797,0.46663204362503247
36001000700,"Census Tract 7, Albany County, New York",3927,1459,0.3715304303539598
36001000800,"Census Tract 8, Albany County, New York",2178,1133,0.5202020202020202
36001001100,"Census Tract 11, Albany County, New York",1218,522,0.42857142857142855
36001002300,"Census Tract 23, Albany County, New York",1988,803,0.4039235412474849
36001002500,"Census Tract 25, Albany County, New York",2790,1258,0.45089605734767024
36005001900,"Census Tract 19, Bronx County, New York",2591,933,0.36009262832883054
36005002000,"Census Tract 20, Bronx County, New York",8516,4521,0.5308830436824801
36005002300,"Census Tract 23, Bronx County, New York",4774,2572,0.5387515710096356
36005002500,"Census Tract 25, Bronx County, New York",5355,2686,0.5015873015873016
36005002701,"Census Tract 27.01, Bronx County, New York",3016,1586,0.5258620689655172
36005002702,"Census Tract 27.02, Bronx County, New York",4778,2442,0.5110925073252407
36005003300,"Census Tract 33, Bronx County, New York",3912,2184,0.558282208588957
36005003500,"Census Tract 35, Bronx County, New York",3948,1424,0.3606889564336373
36005003700,"Census Tract 37, Bronx County, New York",246,107,0.4349593495934959
36005004100,"Census Tract 41, Bronx County, New York",6476,3401,0.5251698579369981
36005004200,"Census Tract 42, Bronx County, New York",7120,2883,0.40491573033707867
36005004300,"Census Tract 43, Bronx County, New York",6057,2825,0.46640250949314843
36005005002,"Census Tract 50.02, Bronx County, New York",5650,2556,0.45238938053097344
36005005100,"Census Tract 51, Bronx County, New York",5653,2792,0.49389704581638066
36005005200,"Census Tract 52, Bronx County, New York",2277,1123,0.4931927975406236
36005005300,"Census Tract 53, Bronx County, New York",3727,2023,0.5427958143278776
36005005400,"Census Tract 54, Bronx County, New York",6219,2571,0.41341051616015434
36005005600,"Census Tract 56, Bronx County, New York",2468,939,0.3804700162074554
36005006000,"Census Tract 60, Bronx County, New York",1256,441,0.35111464968152867
36005006400,"Census Tract 64, Bronx County, New York",3590,1476,0.41114206128133707
36005006500,"Census Tract 65, Bronx County, New York",5487,2412,0.4395844723892838
36005006700,"Census Tract 67, Bronx County, New York",7421,3415,0.4601805686565153
36005006900,"Census Tract 69, Bronx County, New York",8554,3752,0.4386252045826514
36005007300,"Census Tract 73, Bronx County, New York",3761,1901,0.5054506780111673
36005007700,"Census Tract 77, Bronx County, New York",1933,730,0.3776513191929643
36005007900,"Census Tract 79, Bronx County, New York",6420,2847,0.44345794392523363
36005008300,"Census Tract 83, Bronx County, New York",6882,2878,0.4181923859343214
36005008500,"Census Tract 85, Bronx County, New York",5959,2250,0.37758013089444536
36005008600,"Census Tract 86, Bronx County, New York",3874,1513,0.39055240061951474
36005009000,"Census Tract 90, Bronx County, New York",3476,1274,0.3665132336018412
36005009300,"Census Tract 93, Bronx County, New York",6517,2335,0.3582936934172165
36005011502,"Census Tract 115.02, Bronx County, New York",4566,2103,0.46057818659658345
36005011900,"Census Tract 119, Bronx County, New York",5603,2203,0.3931822238086739
36005012101,"Census Tract 121.01, Bronx County, New York",3057,1317,0.4308145240431796
36005012102,"Census Tract 121.02, Bronx County, New York",1835,910,0.49591280653950953
36005012300,"Census Tract 123, Bronx County, New York",4379,1966,0.4489609499885819
36005012500,"Census Tract 125, Bronx County, New York",4272,1832,0.4288389513108614
36005012701,"Census Tract 127.01, Bronx County, New York",1992,985,0.49447791164658633
36005012901,"Census Tract 129.01, Bronx County, New York",4017,1953,0.48618371919342795
36005013100,"Census Tract 131, Bronx County, New York",4685,1663,0.3549626467449306
36005013500,"Census Tract 135, Bronx County, New York",3908,1565,0.40046059365404296
36005014300,"Census Tract 143, Bronx County, New York",968,500,0.5165289256198347
36005014400,"Census Tract 144, Bronx County, New York",6049,2792,0.46156389485865434
36005014500,"Census Tract 145, Bronx County, New York",7360,3512,0.4771739130434783
36005014701,"Census Tract 147.01, Bronx County, New York",7023,4198,0.5977502491812615
36005014702,"Census Tract 147.02, Bronx County, New York",5243,3021,0.5761968338737364
36005014900,"Census Tract 149, Bronx County, New York",4348,2012,0.46274149034038636
36005015300,"Census Tract 153, Bronx County, New York",4466,2267,0.5076130765785938
36005015500,"Census Tract 155, Bronx County, New York",3178,1625,0.5113278791692889
36005015900,"Census Tract 159, Bronx County, New York",1420,724,0.5098591549295775
36005016100,"Census Tract 161, Bronx County, New York",4140,2138,0.5164251207729469
36005016700,"Census Tract 167, Bronx County, New York",2733,1197,0.43798024149286496
36005016900,"Census Tract 169, Bronx County, New York",1338,478,0.3572496263079223
36005017300,"Census Tract 173, Bronx County, New York",6301,2303,0.3654975400730043
36005017500,"Census Tract 175, Bronx County, New York",7004,3175,0.45331239291833236
36005017701,"Census Tract 177.01, Bronx County, New York",4946,2121,0.428831378892034
36005017702,"Census Tract 177.02, Bronx County, New York",5388,2264,0.4201930215293244
36005017901,"Census Tract 179.01, Bronx County, New York",4661,2057,0.44132160480583565
36005017902,"Census Tract 179.02, Bronx County, New York",3600,1469,0.40805555555555556
36005018302,"Census Tract 183.02, Bronx County, New York",4078,1486,0.3643943109367337
36005018500,"Census Tract 185, Bronx County, New York",6885,3007,0.4367465504720407
36005018900,"Census Tract 189, Bronx County, New York",8304,3597,0.4331647398843931
36005019300,"Census Tract 193, Bronx County, New York",5737,2912,0.5075823601185289
36005019700,"Census Tract 197, Bronx County, New York",7104,2496,0.35135135135135137
36005019900,"Census Tract 199, Bronx County, New York",8015,3040,0.3792888334373051
36005020100,"Census Tract 201, Bronx County, New York",4340,1832,0.4221198156682028
36005020501,"Census Tract 205.01, Bronx County, New York",7030,2500,0.35561877667140823
36005020502,"Census Tract 205.02, Bronx County, New York",2123,912,0.42958078191238813
36005020900,"Census Tract 209, Bronx County, New York",4351,1556,0.35761893817513213
36005021100,"Census Tract 211, Bronx County, New York",5506,2596,0.4714856520159826
36005021301,"Census Tract 213.01, Bronx County, New York",1194,576,0.4824120603015075
36005021501,"Census Tract 215.01, Bronx County, New York",4726,1740,0.3681760473973762
36005021502,"Census Tract 215.02, Bronx County, New York",6013,2621,0.4358889073673707
36005021601,"Census Tract 216.01, Bronx County, New York",4137,1766,0.426879381194102
36005021700,"Census Tract 217, Bronx County, New York",5e3,2540,0.508
36005022000,"Census Tract 220, Bronx County, New York",2176,1024,0.47058823529411764
36005022101,"Census Tract 221.01, Bronx County, New York",3884,1623,0.4178681771369722
36005022102,"Census Tract 221.02, Bronx County, New York",5010,2476,0.4942115768463074
36005022300,"Census Tract 223, Bronx County, New York",5108,2091,0.40935787000783086
36005022901,"Census Tract 229.01, Bronx County, New York",5568,2029,0.3644037356321839
36005023100,"Census Tract 231, Bronx County, New York",1594,637,0.3996235884567127
36005023301,"Census Tract 233.01, Bronx County, New York",4356,1584,0.36363636363636365
36005023302,"Census Tract 233.02, Bronx County, New York",3614,1801,0.4983397897066962
36005023501,"Census Tract 235.01, Bronx County, New York",3044,1547,0.5082128777923784
36005023502,"Census Tract 235.02, Bronx County, New York",4706,1902,0.40416489587760307
36005023702,"Census Tract 237.02, Bronx County, New York",1216,427,0.3511513157894737
36005023703,"Census Tract 237.03, Bronx County, New York",5014,2179,0.4345831671320303
36005023704,"Census Tract 237.04, Bronx County, New York",3717,2044,0.5499058380414312
36005023900,"Census Tract 239, Bronx County, New York",8282,3708,0.4477179425259599
36005024100,"Census Tract 241, Bronx County, New York",6324,2388,0.3776091081593928
36005024300,"Census Tract 243, Bronx County, New York",5748,2563,0.44589422407794016
36005024501,"Census Tract 245.01, Bronx County, New York",5162,2336,0.4525377760557923
36005024502,"Census Tract 245.02, Bronx County, New York",3619,1962,0.5421387123514783
36005025500,"Census Tract 255, Bronx County, New York",5874,2922,0.4974463738508682
36005035900,"Census Tract 359, Bronx County, New York",1960,871,0.4443877551020408
36005036100,"Census Tract 361, Bronx County, New York",6099,2714,0.44499098212821775
36005036300,"Census Tract 363, Bronx County, New York",7977,3881,0.486523755797919
36005036501,"Census Tract 365.01, Bronx County, New York",3904,1778,0.45543032786885246
36005036502,"Census Tract 365.02, Bronx County, New York",2002,904,0.4515484515484515
36005036700,"Census Tract 367, Bronx County, New York",2709,1236,0.45625692137320045
36005036901,"Census Tract 369.01, Bronx County, New York",2276,1210,0.531634446397188
36005036902,"Census Tract 369.02, Bronx County, New York",2236,1012,0.4525939177101968
36005037100,"Census Tract 371, Bronx County, New York",3908,1407,0.36003070624360284
36005037300,"Census Tract 373, Bronx County, New York",5463,2034,0.3723228995057661
36005037400,"Census Tract 374, Bronx County, New York",3713,1464,0.39429033126851604
36005037504,"Census Tract 375.04, Bronx County, New York",3690,1787,0.4842818428184282
36005037900,"Census Tract 379, Bronx County, New York",5287,2233,0.42235672404009833
36005038000,"Census Tract 380, Bronx County, New York",4755,1816,0.3819137749737119
36005038301,"Census Tract 383.01, Bronx County, New York",4356,1701,0.390495867768595
36005038302,"Census Tract 383.02, Bronx County, New York",5941,2904,0.4888065982157886
36005038500,"Census Tract 385, Bronx County, New York",5025,2710,0.5393034825870647
36005038700,"Census Tract 387, Bronx County, New York",3297,1592,0.48286320897785867
36005038900,"Census Tract 389, Bronx County, New York",5908,2772,0.46919431279620855
36005039000,"Census Tract 390, Bronx County, New York",3191,1193,0.3738639924788468
36005039100,"Census Tract 391, Bronx County, New York",6808,2820,0.41421856639247945
36005039300,"Census Tract 393, Bronx County, New York",8433,3641,0.43175619589707104
36005039901,"Census Tract 399.01, Bronx County, New York",5168,2450,0.47407120743034054
36005039902,"Census Tract 399.02, Bronx County, New York",5156,2133,0.41369278510473234
36005040100,"Census Tract 401, Bronx County, New York",5088,2144,0.42138364779874216
36005040502,"Census Tract 405.02, Bronx County, New York",5937,2204,0.37123126157992253
36005040701,"Census Tract 407.01, Bronx County, New York",3193,1159,0.36298152207954903
36005042300,"Census Tract 423, Bronx County, New York",4485,1639,0.3654403567447046
36005042500,"Census Tract 425, Bronx County, New York",6134,2154,0.3511574828822954
36005045800,"Census Tract 458, Bronx County, New York",5243,2872,0.5477779897005531
